GU,GUKey,SubGU,UnitID,Channel,Forcing,Perimeter,ElongRatio,Morphology,Position,Orient,OrientCat,bfSlope,bfSlopeSm,bedSlope,Area,Width,Length,LtoWRatio,bfwRatio,ThalwegCh,OnThalweg,VisitID,ForceType,ForceElem,ForceHyd,ValleyUnit,UnitShape,UnitForm,FormID
Margin Attached Bar,Br,NA,33,NA,"NA",10.7998005133,0.389730255209,Elongated,Margin Attached,-3.86716137199,Longitudinal,2.1753239826,1.89811807158,7.96835839489,1.83984017468,0.468488492843,3.92718327726,8.38266753027,0.0956098964986,None,None,1545,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,34,NA,"NA",13.3999006894,0.405664020734,Elongated,Margin Attached,4.92024197143,Longitudinal,1.65624948483,1.29361596606,10.3415887042,2.12992520246,0.52467868851,4.05948487923,7.73708741774,0.107077283369,None,None,1545,NA,NA,NA,NA,NA,NA,NA
Mid Channel Bar,Bc,NA,35,NA,"NA",25.4000012074,0.451298948219,Elongated,Mid Channel,-0.596022086475,Longitudinal,2.33451707712,2.31637395984,6.5395974126,12.4899911865,1.41348155171,8.83633123574,6.25146555684,0.288465622798,None,None,1545,NA,NA,NA,NA,NA,NA,NA
Mid Channel Bar,Bc,NA,36,NA,"NA",39.2000018582,0.500363712691,Elongated,Mid Channel,1.63386931613,Longitudinal,1.85713174263,1.92322730093,6.16763882343,6.83000064909,1.15888658623,5.89358849283,5.08556105737,0.236507466577,Main,Split,1545,NA,NA,NA,NA,NA,NA,NA
Mid Channel Bar,Bc,NA,37,NA,"NA",8.00000037812,0.708248024827,NA,Mid Channel,40.8259678129,Diagonal,1.8854788146,1.85385413328,2.73426477006,2.56000024319,1.00426917477,2.54911761459,2.53828124834,0.204952892809,Main,Cut-off,1545,NA,NA,NA,NA,NA,NA,NA
Mid Channel Bar,Bc,NA,38,NA,"NA",107.999708906,0.224468562413,Elongated,Channel Spanning,-16.2390324482,Diagonal,1.83686583003,1.89477335225,5.63505504309,29.6503829769,1.0832169223500001,27.3725256365,25.2696621256,0.22106467803,Secondary,Cut-off,1545,NA,NA,NA,NA,NA,NA,NA
Mid Channel Bar,Bc,NA,39,NA,"NA",19.2000009664,0.44261817133,Elongated,Channel Spanning,-28.0593595184,Diagonal,3.7976517673,3.11332176708,5.99442469253,5.58993053114,0.927421590676,6.02738882439,6.4990818469,0.189269712383,Secondary,Cut-off,1545,NA,NA,NA,NA,NA,NA,NA
Mid Channel Bar,Bc,NA,40,NA,"NA",15.5998008432,0.522346782296,Elongated,Channel Spanning,-10.7501457533,Longitudinal,2.5972368569,2.44719711877,6.18962357356,3.80987036205,0.903563710413,4.21649333428,4.66651469695,0.184400757227,Secondary,Cut-off,1545,NA,NA,NA,NA,NA,NA,NA
Pocket Pool,Pk,NA,41,NA,"NA",5.20000024699,0.713030190792,NA,Mid Channel,-13.2176418615,Longitudinal,0.888485754573,0.923557836595,3.56061678451,1.15000010896,0.677644030593,1.69705635562,2.50434782718,0.138294700121,Main,Split,1545,NA,NA,NA,NA,NA,NA,NA
Pocket Pool,Pk,NA,42,NA,"NA",4.40000020713,0.607421049076,NA,Mid Channel,18.553193205,Diagonal,1.33259263956,1.38838680341,4.72802400772,0.650000062212,0.434001563332,1.49769060098,3.45088757164,0.088571747618900007,Main,Main,1545,NA,NA,NA,NA,NA,NA,NA
Pocket Pool,Pk,NA,43,NA,"NA",6.40000030585,0.398811282328,Elongated,Mid Channel,-7.07876490651,Longitudinal,1.33539504597,1.33368308607,3.49980418423,0.760000072289,0.308119376253,2.46657669352,8.00526316623,0.0628815053578,Main,Main,1545,NA,NA,NA,NA,NA,NA,NA
Pocket Pool,Pk,NA,44,NA,"NA",5.40000025742,0.65821746357,NA,Mid Channel,-161.934756064,Diagonal,3.84658469504,3.98377337456,11.9141138738,1.10000010496,0.611801477132,1.79796902439,2.93881118565,0.124857444313,Main,Main,1545,NA,NA,NA,NA,NA,NA,NA
Pocket Pool,Pk,NA,45,NA,"NA",7.00000033341,0.502469953677,Elongated,Mid Channel,-3.7654363292,Longitudinal,1.4777701194,1.66285213474,6.86465401998,1.18000011163,0.483722043296,2.43941769448,5.04301536035,0.0987187843462,Main,Main,1545,NA,NA,NA,NA,NA,NA,NA
Pocket Pool,Pk,NA,46,NA,"NA",3.80000018142,0.643714415676,NA,Mid Channel,-23.3071961933,Diagonal,2.18003218824,1.8298038591,5.64152231433,0.55000005234,0.423076943092,1.30000006221,3.07272727441,0.0863422332841,Main,Main,1545,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,47,NA,"NA",7.00000033155,0.745826515746,NA,Mid Channel,-30.230081432,Diagonal,1.79475192726,1.78621205688,4.59094657778,2.08000019759,0.953266354277,2.1819716895,2.28894230843,0.194544153934,Main,Main,1545,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,48,NA,"NA",5.40000025928,0.854395276158,NA,Mid Channel,-28.8081604118,Diagonal,2.69869548591,2.48042803957,8.09567472916,1.2900001232,0.860000040481,1.50000007264,1.74418604888,0.175510212343,Main,Main,1545,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,49,NA,"NA",10.9999006486,0.414935938643,Elongated,Mid Channel,-4.53080411383,Longitudinal,2.3224600247,2.28913081033,6.854702361,2.10000019995,0.53288743133,3.94079514076,7.39517374414,0.108752537006,Main,Cut-off,1545,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,50,NA,"NA",9.20000043884,0.630502986206,NA,Mid Channel,-22.6089811294,Diagonal,1.60533739833,1.6837957529,2.23632579639,2.81000026694,0.936666710865,3.00000014342,3.20284697708,0.191156471605,Main,Main,1545,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,51,NA,"NA",7.40000035241,0.454971156689,Elongated,Mid Channel,-17.234730392,Diagonal,1.44095549125,1.66965304246,2.40925594224,1.30000012359,0.459727326316,2.82776343535,6.15095791239,0.0938219033298,Main,Main,1545,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,52,NA,"NA",7.00000033341,0.792944386517,NA,Mid Channel,-2.52029816387,Longitudinal,1.26630548209,1.50203938603,4.76455963582,2.00000019008,0.993808037237,2.01246127536,2.02499999996,0.202817966783,"Main, Secondary","Cut-off, Main",1545,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,53,NA,"NA",12.8001006578,0.402197572424,Elongated,Margin Attached,-11.2825580603,Longitudinal,2.05792527996,2.00585284923,8.88761377812,2.87000527272,0.603845104225,4.75288323552,7.87103050477,0.12323369474,"Main, Secondary","Cut-off, Main",1545,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,54,NA,"NA",8.60010045738,0.643933991223,NA,Margin Detached,1.88827174459,Longitudinal,0.914517209374,0.951437996594,5.83964173762,2.63000524992,0.92547441208,2.84179142675,3.07063208842,0.188872328996,Main,Main,1545,NA,NA,NA,NA,NA,NA,NA
Rapid,Ra,NA,55,NA,"NA",21.2002011103,0.697539890237,NA,Mid Channel,-9.69543866485,Longitudinal,2.68709009929,2.47793187631,9.15130164899,6.89002065364,1.62264706218,4.24616098856,2.61681118927,0.33115246167,Main,"Cut-off, Main",1545,NA,NA,NA,NA,NA,NA,NA
Rapid,Ra,NA,56,NA,"NA",18.5999009327,0.594238552768,Elongated,Mid Channel,-12.3086984086,Longitudinal,2.54575859562,2.44914233152,9.59702005554,9.40007589264,1.61462347204,5.82183775687,3.60569374699,0.329514994293,Main,"Cut-off, Main",1545,NA,NA,NA,NA,NA,NA,NA
Rapid,Ra,NA,57,NA,"NA",44.1998032373,0.35062095778,Elongated,Channel Spanning,11.5209239292,Longitudinal,3.46103930349,3.35224677097,11.5074205166,16.3098115509,1.25489416686,12.996961801,10.3570182604,0.256100850379,Main,Main,1545,NA,NA,NA,NA,NA,NA,NA
Riffle,Rf,NA,58,NA,"NA",8.40000039898,0.644788367356,NA,Mid Channel,-78.0192879093,Transverse,1.92434294149,1.95476805512,8.52021863079,1.28000012197,0.646497658871,1.97989908301,3.0625000042,0.131938297729,Main,Main,1545,NA,NA,NA,NA,NA,NA,NA
Riffle,Rf,NA,59,NA,"NA",19.6004011228,0.439725988032,Elongated,Margin Attached,160.279667122,Diagonal,1.65061897157,1.88209017646,10.3819268273,5.56983053033,0.919703589222,6.05611481308,6.58485503814,0.187694610045,Main,Main,1545,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,60,NA,"NA",54.7389783586,0.292053842996,Elongated,Margin Attached,-1.71407779507,Longitudinal,0.705102137252,0.72062293254,3.60526494256,10.610371008,0.843088115817,12.5851269979,14.9274159625,0.172058799146,Main,Split,1545,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,61,NA,"NA",50.102329572,0.140168358293,Elongated,Margin Attached,2.2816333726,Longitudinal,1.42332077955,1.41287591256,6.54045579119,4.86077203756,0.273871834528,17.7483458492,64.8052979955,0.0558922111283,None,None,1545,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,62,NA,"NA",91.9997082989,0.211143242138,Elongated,Margin Attached,8.88683657331,Longitudinal,2.04252921358,2.06373677778,6.13915389974,24.1598021343,0.919747529094,26.2678630494,28.5598625911,0.187703577366,Main,Cut-off,1545,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,63,NA,"NA",58.8000027891,0.288619498475,Elongated,Channel Spanning,-13.581683523,Longitudinal,1.79700557434,1.81303109186,5.19959420508,12.1900011579,0.8930428514,13.6499621925,15.28477852,0.182253643143,Secondary,Cut-off,1545,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,64,NA,"NA",84.2803281898,0.30620875526,Elongated,Margin Attached,14.2609164739,Longitudinal,1.87005977895,1.85546976776,5.14191024021,11.5803007101,0.923468912203,12.5400005968,13.5792341584,0.188463043307,Main,"Cut-off, Split",1545,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,65,NA,"NA",32.0000016262,0.298819182193,Elongated,Channel Spanning,155.816313057,Diagonal,2.48008795689,2.61081320979,3.1005126095,10.6900606524,0.865851302801,12.346300823,14.2591467877,0.17670434751,Secondary,Cut-off,1545,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,66,NA,"NA",17.5995011864,0.504939209783,Elongated,Channel Spanning,54.4455868083,Diagonal,3.49680868978,3.26973454193,3.95093220982,6.77998561765,1.16519399998,5.81876118292,4.99381320452,0.237794693873,Secondary,Cut-off,1545,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,1,NA,"NA",38.1999937147,0.210128663631,Elongated,Margin Attached,160.815569429,Diagonal,2.1837020829,2.117381528,25.8745386586,7.96999737771,0.525725623853,15.1599941416,28.8363234619,0.111856515713,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,2,NA,"NA",59.7999901529,0.171270741183,Elongated,Margin Attached,-1.67959486044,Longitudinal,1.79266755588,1.61029158533,26.9313748793,10.1599966555,0.483809862145,20.9999784016,43.4054368146,0.102938268542,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,3,NA,"NA",25.3999958169,0.272233752208,Elongated,Margin Attached,-2.7055272332800002,Longitudinal,2.17361883573,2.21496145176,31.34715014,4.61999847854,0.518570303309,8.90910730726,17.1801340154,0.110334107087,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,4,NA,"NA",190.399969361,0.12801765424,Elongated,Margin Attached,1.01089429702,Longitudinal,2.39089069202,1.86765468452,29.9590662683,33.7999838722,0.659588186782,51.2440709969,77.6910078497,0.140337912081,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,5,NA,"NA",9.99999835342,0.253060579061,Elongated,Margin Attached,56.8573754716,Diagonal,2.58702892843,1.49733643774,26.6132214588,0.689999772552,0.186291795511,3.70386559783,19.8820650564,0.0396365522364,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,6,NA,"NA",11.7999980561,0.285837224255,Elongated,Margin Attached,5.87293076534,Longitudinal,1.88038364187,1.73023232576,26.0323035867,1.10999963447,0.2668854889,4.15908575266,15.5837837786,0.0567841465744,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,7,NA,"NA",9.19999848679,0.293191945483,Elongated,Margin Attached,-21.80813079,Diagonal,2.35677153796,2.21259113768,25.857619205,0.709999766722,0.21894039413,3.24289069426,14.8117514228,0.0465830625808,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,8,NA,"NA",24.5999959502,0.262118872544,Elongated,Margin Attached,2.51623963899,Longitudinal,2.00048860732,2.15440934562,26.5210606179,4.44999853503,0.490030354126,9.08106711668,18.5316420508,0.104261777474,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,9,NA,"NA",76.3999874108,0.151383022491,Elongated,Margin Attached,-160.299809699,Diagonal,1.69900788315,1.41662657747,28.8848869759,13.2299956451,0.487979727237,27.1117731059,55.5592201737,0.10382547388,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,10,NA,"NA",7.99999868125,0.366745130655,Elongated,Margin Attached,-0.186104209857,Longitudinal,2.07679023183,1.83135377874,22.5754276782,0.979999677166,0.321752611047,3.04581732524,9.46633289262,0.0684580023503,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,11,NA,"NA",32.9999945685,0.214489779227,Elongated,Margin Attached,3.57632190799,Longitudinal,1.83941691005,1.88306539555,28.7885912018,6.24999794094,0.475216264984,13.1519024105,27.6756150401,0.101109843614,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,12,NA,"NA",28.5999952927,0.228622419789,Elongated,Margin Attached,-0.783628042515,Longitudinal,2.59390870363,1.84027555782,29.2574513937,4.23999860421,0.417202047539,10.1629381476,24.3597513665,0.0887663930934,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Glide-Run,GR,NA,13,NA,"NA",394.797766154,0.173350742227,Elongated,Channel Spanning,-154.316757186,Diagonal,1.76992078025,1.86083589417,6.29762599173,188.909942471,2.11153298773,89.4657784506,42.3700595589,0.449262337814,"Main, Backwater","Main, Return, Split",1549,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,14,NA,"NA",12.5999979246,0.274044119623,Elongated,Margin Attached,-6.02675612963,Longitudinal,1.94984571208,1.92380772104,15.7521367507,1.42999952843,0.290424460923,4.92382605752,16.9538958319,0.0617924384943,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,15,NA,"NA",4.79999921098,0.45222364699,Elongated,Margin Detached,-1.44198867281,Longitudinal,1.73845625807,2.30540554612,18.3801080386,0.539999822471,0.294506465682,1.83357544025,6.22592592663,0.0626609501452,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,16,NA,"NA",21.5999964364,0.348043978618,Elongated,Margin Attached,2.33865036518,Longitudinal,2.32654262937,2.41283915742,12.4743335744,5.65999813607,0.733815745089,7.71310533189,10.5109564404,0.156131009593,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,17,NA,"NA",27.3999954928,0.262249736454,Elongated,Margin Attached,4.92846888697,Longitudinal,3.72546758878,3.45012511121,16.8699894061,4.33999857143,0.484177508143,8.96365175671,18.5131519039,0.103016491094,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,18,NA,"NA",44.9999925848,0.284065485897,Elongated,Margin Attached,-0.521446725801,Longitudinal,1.68383878602,1.54687327294,11.9180768253,14.9299950837,0.97273167845,15.3485235594,15.7787845297,0.206964186904,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,19,NA,"NA",27.5999954641,0.557412506667,Elongated,Margin Attached,12.5827675742,Longitudinal,1.28262203418,1.2666351993,13.2641148791,4.63999847457,1.06409495685,4.36051166741,4.09785953721,0.226403182308,Backwater,Return,1549,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,20,NA,"NA",45.5999924913,0.670080628017,NA,Margin Attached,67.8712959602,Diagonal,1.86483771817,1.87724746062,7.94232659361,26.0199914328,3.02918218889,8.58977433851,2.83567438433,0.6445068487,Backwater,Return,1549,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,21,NA,"NA",59.7999901529,0.284407306353,Elongated,Margin Attached,11.0130840839,Longitudinal,2.41627598565,2.22657490089,16.0749380707,15.6399948494,0.99679031405,15.6903559645,15.7408792434,0.212083045542,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,22,NA,"NA",14.1999976616,0.339674350213,Elongated,Margin Attached,13.5463661162,Longitudinal,3.30657984208,3.12975137476,17.5878524227,1.37999954557,0.353628274755,3.9024016010200002,11.0353212104,0.0752400584586,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,23,NA,"NA",8.59999858588,0.491772641221,Elongated,Margin Attached,2.37337205911,Longitudinal,2.12652136538,2.08185996673,12.0129794665,1.62999946352,0.556420153826,2.92944001455,5.2647985419,0.118387266772,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Margin Attached Bar,Br,NA,24,NA,"NA",60.599990027,0.255267108022,Elongated,Margin Attached,3.16128282929,Longitudinal,1.81751263895,1.74145000322,10.0692946046,20.7299931784,1.03000467298,20.1261156596,19.5398294663,0.219149930422,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Mid Channel Bar,Bc,NA,25,NA,"NA",0.383394406532,1.10110803911,NA,Mid Channel,89.5543317345,Transverse,1.4851962328,1.79500496387,11.6066865921,0.00952246200901,0.0952246346344,0.0999999847263,1.05014826374,0.0202605605605,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Pocket Pool,Pk,NA,26,NA,"NA",3.7999993749,0.643714415437,NA,Mid Channel,5.98472223852,Longitudinal,1.75163059668,1.85870911425,8.06744392568,0.549999818672,0.423076853062,1.29999978654,3.07272727669,0.0900163517154,Main,Split,1549,NA,NA,NA,NA,NA,NA,NA
Pocket Pool,Pk,NA,27,NA,"NA",3.59999940917,0.774461772236,NA,Margin Detached,124.776518743,Diagonal,1.99711216123,2.22052803792,6.51256822912,0.569999813028,0.518181733495,1.09999981895,2.12280701508,0.110251432658,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Pocket Pool,Pk,NA,28,NA,"NA",4.99999917857,0.700870441172,NA,Mid Channel,17.1493110621,Diagonal,1.39223086834,1.39051404715,5.47657279864,0.999999670684,0.621129891624,1.60996867832,2.59199999877,0.13215529609,Main,Main,1549,NA,NA,NA,NA,NA,NA,NA
Pocket Pool,Pk,NA,29,NA,"NA",3.99999934062,0.726505475763,NA,Margin Detached,3.22795205074,Longitudinal,1.4273495234,1.8645590287,4.43766733408,0.649999786168,0.519087123797,1.25219786115,2.41230769122,0.110444068893,Backwater,Return,1549,NA,NA,NA,NA,NA,NA,NA
Pocket Pool,Pk,NA,30,NA,"NA",6.79999887757,0.434310151233,Elongated,Mid Channel,-0.429079448428,Longitudinal,1.3608172723,1.03723740578,2.93668592219,0.859999716431,0.356938908808,2.40937509251,6.7501049425,0.0759444486826,Main,Main,1549,NA,NA,NA,NA,NA,NA,NA
Pond,Pd,NA,31,NA,"NA",6.99999884702,0.778370321017,NA,Margin Detached,54.2393913641,Diagonal,1.10750633478,1.32731327593,6.08929091699,2.16999928506,1.01615701755,2.13549603809,2.10154139686,0.216203620756,Backwater,Return,1549,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,32,NA,"NA",11.3999981191,0.455934227277,Elongated,Margin Detached,163.341996221,Diagonal,4.18965478076,3.30340439081,9.62412207884,2.87999905225,0.685714172852,4.19999930914,6.12500000062,0.145896632522,Main,Main,1549,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,33,NA,"NA",11.5999980923,0.440084720997,Elongated,Margin Attached,6.08519083073,Longitudinal,1.97661240291,2.08950676603,9.16529819209,2.41999920329,0.606720486576,3.9886558256,6.57412418708,0.129089465229,Main,Main,1549,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,34,NA,"NA",29.5999951232,0.388606444607,Elongated,Margin Detached,-12.7579160945,Longitudinal,1.08213027731,1.36781679888,6.33233821068,11.4199962401,1.16382514566,9.81246734762,8.43122129147,0.247622371417,Main,Main,1549,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,35,NA,"NA",16.3999973014,0.361620147451,Elongated,Mid Channel,5.34242945127,Longitudinal,1.16458952796,1.28780952629,5.44998717849,3.79999874886,0.624725312576,6.08267133149,9.73655334439,0.132920279272,Main,Main,1549,NA,NA,NA,NA,NA,NA,NA
Pool,Po,NA,36,NA,"NA",10.5999982543,0.862280158446,NA,Margin Detached,-11.4960366346,Longitudinal,1.14309365411,1.31389933811,8.75313798493,4.47000852806,1.61565015261,2.76669334684,1.71243343887,0.34375535162,Main,Main,1549,NA,NA,NA,NA,NA,NA,NA
Glide-Run,GR,NA,37,NA,"NA",31.799994763,0.317238426413,Elongated,Margin Detached,-22.2334920135,Diagonal,3.20231954048,3.19783459353,6.48488103393,6.76999777129,0.731517646476,9.2547292658,12.6514094505,0.155642052442,Main,Main,1549,NA,NA,NA,NA,NA,NA,NA
Riffle,Rf,NA,38,NA,"NA",11.9999980275,0.610213920182,NA,Margin Detached,-8.13157372643,Longitudinal,1.00961698458,0.985104693728,9.83414668577,3.61999880794,1.02891875026,3.51825526265,3.41937131746,0.218918883035,Main,Main,1549,NA,NA,NA,NA,NA,NA,NA
Riffle,Rf,NA,39,NA,"NA",3.39999943785,0.912747533405,NA,Mid Channel,32.437981941,Diagonal,1.16565932193,1.18077817728,8.5898332101,0.529999824688,0.588888791355,0.899999851361,1.52830188751,0.125295487522,Backwater,Return,1549,NA,NA,NA,NA,NA,NA,NA
Riffle,Rf,NA,40,NA,"NA",5.39999911189,0.852974834659,NA,Mid Channel,-88.6022184548,Transverse,1.78454388465,1.73812995745,7.91014321681,1.11999963086,0.79999986809800006,1.3999997694,1.75000000029,0.170212737893,Main,Main,1549,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,41,NA,"NA",57.1999912815,0.239465219487,Elongated,Margin Detached,161.001107759,Diagonal,2.00468257345,1.95005574049,10.7450725499,13.7200004821,0.786075507792,17.4537946369,22.2037125745,0.167250108041,Main,Split,1549,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,42,NA,"NA",49.7999918014,0.184742337925,Elongated,Margin Attached,2.11171442619,Longitudinal,1.92374454838,1.72550531892,12.507023344,8.31999726167,0.472250889155,17.6177482197,37.3059079915,0.100478912586,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,43,NA,"NA",29.5999951288,0.363781304154,Elongated,Margin Attached,-18.2118349785,Diagonal,4.11106397576,3.67645623522,8.19616364956,8.58999717044,0.944890849496,9.09099413442,9.62121089359,0.201040606276,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,44,NA,"NA",171.99997168,0.15593248193,Elongated,Margin Attached,-0.653799196388,Longitudinal,1.86588150417,1.95041685384,10.5982343251,40.1999867613,0.876181953295,45.8808659665,52.3645411709,0.18642169219,Backwater,Return,1549,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,45,NA,"NA",89.1833797892,0.187091848327,Elongated,Margin Attached,-134.351388049,Diagonal,2.03119436566,1.94220607372,12.0330089641,17.7604716869,0.69875812472,25.4171952477,36.3748117531,0.14867194143,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,46,NA,"NA",53.0002915264,0.261749675262,Elongated,Margin Attached,-6.7383217349,Longitudinal,1.10002116226,1.25929005399,7.08936831175,19.349978629,1.02040165345,18.9631000339,18.5839565918,0.217106734776,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Transition,Tr,NA,47,NA,"NA",114.999981064,0.171067017013,Elongated,Margin Attached,9.91141366262,Longitudinal,1.76879533566,1.77199528022,9.80355506762,32.4899893044,0.864143413048,37.5979135104,43.5088816772,0.183860300649,None,None,1549,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,1,NA,"NA",20.9987922725,0.228504982398,Elongated,Margin Attached,-17.0685874947,Diagonal,4.03367676614,3.36149503101,32.6814157486,2.20010157788,0.300373626211,7.32454978035,24.384796604,0.0698543316769,None,None,157,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,2,NA,"NA",93.1978911442,0.113655686783,Elongated,Margin Attached,-1.73903169518,Longitudinal,3.06604843963,3.41325410477,37.7830266447,12.0700566544,0.349937578427,34.4920277171,98.5662296464,0.0813808321923,None,None,157,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,3,NA,"NA",70.4023128617,0.125995510124,Elongated,Margin Attached,2.20068241822,Longitudinal,3.77716081907,3.65251748911,38.4221673987,7.92038579219,0.314248341654,25.2042246285,80.2047975683,0.073081009687,Main,Main,157,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,4,NA,"NA",6.60060061153,0.354806597187,Elongated,Margin Attached,-7.14409671914,Longitudinal,2.0439053859,2.41345180358,37.5848795686,0.560050053021,0.235315137156,2.380000113,10.1140969585,0.0547244505014,None,None,157,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,5,NA,"NA",29.9993017742,0.188685289221,Elongated,Margin Attached,-11.076263569,Longitudinal,2.4690780212,2.48857573971,33.6080607901,3.67993534857,0.320776757816,11.4719513148,35.7630377989,0.0745992460036,None,None,157,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,6,NA,"NA",31.6000015778,0.166934370891,Elongated,Margin Attached,1.70710352748,Longitudinal,3.25525860593,2.62192788704,37.8925592319,3.6999953563,0.284571308977,13.0019971781,45.6897683216,0.0661793741807,None,None,157,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,7,NA,"NA",11.9986625653,0.325509492697,Elongated,Margin Attached,-2.67890188589,Longitudinal,1.67393140733,2.17469052196,34.9704675865,1.00005335962,0.288482851446,3.46659551724,12.0166432766,0.06708903522,None,None,157,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,8,NA,"NA",43.9992024447,0.176742906683,Elongated,Margin Attached,21.6989907544,Diagonal,2.02108840788,2.0476040898,38.5919021136,5.55977687391,0.369330719156,15.0536540438,40.7592795914,0.08589086492,None,None,157,NA,NA,NA,NA,NA,NA,NA
Bank,Bk,NA,9,NA,"NA",35.0000016615,0.162273799331,Elongated,Margin Attached,4.20604984078,Longitudinal,4.02022653473,3.49525340179,41.4838369874,4.350000415,0.2999423646,14.5027876299,48.3519147062,0.069754038279,None,None,157,NA,NA,NA,NA,NA,NA,NA
Cascade,Ca,NA,10,NA,"NA",27.6016046962,0.526516070675,Elongated,Channel Spanning,1.50198803415,Longitudinal,5.52708416005,5.42535206203,11.65942173,14.6399813529,1.78536349503,8.20000038855,4.59290246014,0.415200812797,Main,"Main, Split",157,NA,NA,NA,NA,NA,NA,NA
Glide-Run,GR,NA,11,NA,"NA",19.200001112,0.371013035334,Elongated,Margin Detached,-13.1540109567,Longitudinal,1.53436379975,2.06739528573,9.36763106546,4.35988041428,0.686548487162,6.35043335731,9.24979586448,0.159662438875,Main,Main,157,NA,NA,NA,NA,NA,NA,NA
Glide-Run,GR,NA,12,NA,"NA",16.6000007931,0.385152734409,Elongated,Mid Channel,9.00324677127,Longitudinal,2.19168057078,2.22152682886,13.1010361942,4.13010039254,0.693678201103,5.95391405693,8.58310675968,0.161320511884,Main,Main,157,NA,NA,NA,NA,NA,NA,NA
